2026-09-21T08:36:04.752469,Single Decision Tree,0.9122807017543859
2026-09-21T08:36:05.330450,Random Forest (bagging),0.9590643274853801
2026-09-21T08:36:07.390671,Gradient Boosting,0.9766081871345029
2026-09-21T11:30:24.825480,Single Decision Tree,0.9122807017543859
2026-09-21T11:30:25.297405,Random Forest (bagging),0.9590643274853801
2026-09-21T11:30:25.930841,Gradient Boosting,0.9766081871345029
